month,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
1950-01,2.6866666666666665,5.666666666666667,2.4444444444444446,0.2222222222222222,0.0
1950-02,6.876666666666667,14.11111111111111,5.111111111111111,1.3333333333333333,0.0
1950-03,2.0155555555555558,4.555555555555555,1.0,0.7777777777777778,0.0
1950-04,7.182222222222222,11.333333333333334,4.777777777777778,2.4444444444444446,0.0
1950-05,5.113333333333333,9.0,4.0,1.3333333333333333,0.0
1950-06,3.7944444444444443,7.333333333333333,1.6666666666666667,0.4444444444444444,0.0
1950-07,6.525714285714286,9.285714285714286,4.285714285714286,2.5714285714285716,0.0
1950-08,5.25,10.88888888888889,3.0,1.3333333333333333,0.0
1950-09,9.50111111111111,13.444444444444445,6.222222222222222,3.111111111111111,0.0
1950-10,1.32125,5.375,0.0,0.0,0.0
1950-11,6.457777777777777,14.0,3.7777777777777777,1.5555555555555556,0.0
1950-12,7.525555555555556,11.666666666666666,5.444444444444445,2.0,0.0
1951-01,3.6955555555555555,10.555555555555555,2.0,0.3333333333333333,0.0
1951-02,6.217777777777778,14.88888888888889,5.333333333333333,0.3333333333333333,0.0
1951-03,5.546666666666667,12.333333333333334,4.222222222222222,0.4444444444444444,0.0
1951-04,4.138888888888889,10.444444444444445,2.5555555555555554,0.4444444444444444,0.0
1951-05,9.914444444444445,14.777777777777779,7.111111111111111,3.0,0.0
1951-06,9.357777777777777,9.88888888888889,6.0,3.3333333333333335,0.0
1951-07,3.7455555555555557,4.444444444444445,1.8888888888888888,1.3333333333333333,0.0
1951-08,11.54888888888889,11.777777777777779,6.555555555555555,3.3333333333333335,0.0
1951-09,4.085555555555556,6.666666666666667,2.888888888888889,1.2222222222222223,0.0
1951-10,2.5133333333333336,4.777777777777778,1.2222222222222223,1.0,0.0
1951-11,6.45,13.555555555555555,4.555555555555555,1.5555555555555556,0.0
1951-12,4.038888888888889,7.222222222222222,2.888888888888889,0.7777777777777778,0.0
1952-01,5.748888888888889,12.555555555555555,4.111111111111111,0.7777777777777778,0.0
1952-02,3.9712500000000004,6.625,3.75,0.875,0.0
1952-03,7.827777777777778,12.555555555555555,6.777777777777778,1.7777777777777777,0.0
1952-04,0.7477777777777779,3.3333333333333335,0.1111111111111111,0.0,0.0
1952-05,3.3855555555555554,7.0,2.4444444444444446,0.5555555555555556,0.0
1952-06,3.88125,5.0,3.125,0.75,0.0
1952-07,1.12625,2.0,0.625,0.25,0.0
1952-08,6.742222222222222,11.11111111111111,3.4444444444444446,1.4444444444444444,0.0
1952-09,9.774444444444445,13.11111111111111,9.11111111111111,2.6666666666666665,0.0
1952-10,7.064444444444444,11.88888888888889,4.444444444444445,1.8888888888888888,0.0
1952-11,8.498888888888889,10.222222222222221,5.888888888888889,3.6666666666666665,0.0
1952-12,7.783333333333333,12.777777777777779,3.888888888888889,2.111111111111111,0.0
1953-01,1.5116666666666667,4.333333333333333,0.6666666666666666,0.0,0.0
1953-02,2.1671428571428573,5.428571428571429,1.7142857142857142,0.0,0.0
1953-03,0.005714285714285714,0.0,0.0,0.0,0.0
1953-04,5.13,9.5,3.3333333333333335,1.3333333333333333,0.0
1953-05,3.1216666666666666,5.666666666666667,1.5,0.8333333333333334,0.0
1953-06,7.08125,10.625,3.5,1.625,0.0
1953-07,4.8325,10.0,3.625,0.875,0.0
1953-08,3.67,3.875,2.625,1.125,0.0
1953-09,4.7787500000000005,6.625,2.625,1.375,0.0
1953-10,2.025,3.625,1.25,0.75,0.0
1953-11,1.6500000000000001,4.142857142857143,0.7142857142857143,0.0,0.0
1953-12,0.9557142857142856,2.2857142857142856,1.0,0.0,0.0
1954-01,2.952,9.2,1.2,0.4,0.0
1954-02,4.356,10.8,3.4,0.6,0.0
1954-03,4.3759999999999994,7.8,3.6,0.8,0.0
1954-04,0.125,0.3333333333333333,0.0,0.0,0.0
1954-05,2.7616666666666667,7.0,2.0,0.16666666666666666,0.0
1954-06,4.675,7.166666666666667,4.0,0.8333333333333334,0.0
1954-07,2.5016666666666665,7.5,1.1666666666666667,0.0,0.0
1954-08,5.122857142857143,9.428571428571429,3.5714285714285716,2.0,0.0
1954-09,8.97,14.333333333333334,6.166666666666667,3.6666666666666665,0.0
1954-10,3.1271428571428572,6.714285714285714,2.4285714285714284,0.42857142857142855,0.0
1954-11,3.1614285714285715,9.857142857142858,1.7142857142857142,0.0,0.0
1954-12,4.076666666666667,7.333333333333333,3.1666666666666665,1.0,0.0
1955-01,8.371666666666666,12.333333333333334,7.0,2.3333333333333335,0.0
1955-02,6.2540000000000004,14.8,4.4,0.6,0.0
1955-03,2.2600000000000002,4.8,2.0,0.0,0.0
1955-04,0.5833333333333334,2.0,0.0,0.0,0.0
1955-05,5.201666666666667,10.0,4.166666666666667,0.8333333333333334,0.0
1955-06,5.33,6.8,3.4,1.4,0.0
1955-07,11.559999999999999,5.4,3.2,2.6,0.0
1955-08,2.012,3.2,1.4,0.6,0.0
1955-09,4.196,6.0,2.2,1.0,0.0
1955-10,5.13,6.75,3.25,1.75,0.0
1955-11,2.352,3.8,2.0,0.4,0.0
1955-12,5.758,11.6,3.8,1.2,0.0
1956-01,6.7299999999999995,11.0,5.0,2.6666666666666665,0.0
1956-02,0.9183333333333333,3.1666666666666665,0.3333333333333333,0.0,0.0
1956-03,1.046,3.8,0.6,0.0,0.0
1956-04,5.591666666666666,7.333333333333333,4.333333333333333,2.1666666666666665,0.0
1956-05,3.355,4.166666666666667,2.8333333333333335,0.8333333333333334,0.0
1956-06,4.306666666666667,8.5,2.8333333333333335,0.8333333333333334,0.0
1956-07,4.236666666666667,6.666666666666667,3.5,0.6666666666666666,0.0
1956-08,8.595,12.833333333333334,7.666666666666667,2.5,0.0
1956-09,3.513333333333333,8.666666666666666,2.1666666666666665,0.5,0.0
1956-10,5.415,8.666666666666666,3.3333333333333335,1.3333333333333333,0.0
1956-11,4.701666666666667,9.5,3.1666666666666665,1.3333333333333333,0.0
1956-12,3.015,7.5,2.25,0.0,0.0
1957-01,2.1785714285714284,7.571428571428571,0.42857142857142855,0.0,0.0
1957-02,8.554285714285715,13.857142857142858,7.428571428571429,2.5714285714285716,0.0
1957-03,1.9733333333333334,7.666666666666667,0.16666666666666666,0.0,0.0
1957-04,1.1433333333333333,2.8333333333333335,0.6666666666666666,0.5,0.0
1957-05,3.1183333333333336,8.666666666666666,1.6666666666666667,0.3333333333333333,0.0
1957-06,6.2057142857142855,7.857142857142857,4.571428571428571,2.0,0.0
1957-07,7.743333333333333,11.166666666666666,5.166666666666667,1.6666666666666667,0.0
1957-08,4.107142857142857,7.0,3.142857142857143,1.2857142857142858,0.0
1957-09,8.891666666666667,14.0,6.833333333333333,3.1666666666666665,0.0
1957-10,2.8349999999999995,5.833333333333333,2.5,0.16666666666666666,0.0
1957-11,2.4216666666666664,5.666666666666667,1.5,0.16666666666666666,0.0
1957-12,3.505714285714286,8.285714285714286,2.857142857142857,0.8571428571428571,0.0
1958-01,8.082857142857142,12.857142857142858,6.428571428571429,2.5714285714285716,0.0
1958-02,8.867142857142857,13.571428571428571,6.285714285714286,3.142857142857143,0.0
1958-03,2.4025,8.5,0.625,0.0,0.0
1958-04,5.65125,8.0,3.625,1.5,0.0
1958-05,7.097142857142857,11.714285714285714,5.142857142857143,2.142857142857143,0.0
1958-06,9.983333333333333,13.0,6.333333333333333,3.3333333333333335,0.0
1958-07,6.9175,9.625,3.25,2.0,0.0
1958-08,6.77375,11.625,6.0,1.125,0.0
1958-09,4.347142857142857,7.142857142857143,3.0,1.2857142857142858,0.0
1958-10,5.394285714285714,9.571428571428571,4.142857142857143,1.1428571428571428,0.0
1958-11,4.982,7.8,1.4,1.0,0.0
1958-12,5.817142857142857,11.0,4.857142857142857,0.8571428571428571,0.0
1959-01,8.81090909090909,13.909090909090908,8.181818181818182,2.8181818181818183,0.0
1959-02,0.034999999999999996,0.0,0.0,0.0,0.0
1959-03,4.549090909090909,10.727272727272727,3.3636363636363638,0.36363636363636365,0.0
1959-04,6.7075,12.083333333333334,4.75,1.75,0.0
1959-05,2.044166666666667,3.5833333333333335,1.4166666666666667,0.5,0.0
1959-06,2.83,4.75,2.0833333333333335,0.5833333333333334,0.0
1959-07,1.116,1.5,0.8,0.4,0.0
1959-08,2.061818181818182,4.363636363636363,1.7272727272727273,0.2727272727272727,0.0
1959-09,0.18916666666666668,0.4166666666666667,0.08333333333333333,0.0,0.0
1959-10,4.426923076923076,8.692307692307692,2.6153846153846154,1.0769230769230769,0.0
1959-11,4.319230769230769,6.769230769230769,3.769230769230769,1.3076923076923077,0.0
1959-12,7.095384615384616,11.307692307692308,4.538461538461538,2.1538461538461537,0.0
1960-01,4.163076923076923,10.384615384615385,3.4615384615384617,0.6153846153846154,0.0
1960-02,3.8,8.153846153846153,3.230769230769231,0.3076923076923077,0.0
1960-03,4.862307692307692,12.846153846153847,2.8461538461538463,0.38461538461538464,0.0
1960-04,1.313076923076923,4.153846153846154,0.46153846153846156,0.0,0.0
1960-05,2.259230769230769,5.3076923076923075,1.3846153846153846,0.3076923076923077,0.0
1960-06,8.463076923076922,7.846153846153846,4.461538461538462,2.8461538461538463,0.0
1960-07,6.206153846153847,12.0,4.230769230769231,1.1538461538461537,0.0
1960-08,7.544615384615384,13.615384615384615,4.769230769230769,2.076923076923077,0.0
1960-09,5.781538461538461,9.538461538461538,4.538461538461538,1.3076923076923077,0.0
1960-10,12.09142857142857,17.285714285714285,9.714285714285714,4.857142857142857,0.0
1960-11,6.716428571428572,15.071428571428571,4.214285714285714,0.9285714285714286,0.0
1960-12,5.560714285714285,10.642857142857142,3.7857142857142856,1.3571428571428572,0.0
1961-01,6.403846153846154,11.846153846153847,5.6923076923076925,1.0769230769230769,0.0
1961-02,3.9023076923076925,8.23076923076923,2.4615384615384617,0.7692307692307693,0.0
1961-03,0.3408333333333333,1.0833333333333333,0.08333333333333333,0.0,0.0
1961-04,4.542307692307692,9.692307692307692,3.230769230769231,0.7692307692307693,0.0
1961-05,5.4630769230769225,5.3076923076923075,3.0,2.076923076923077,0.0
1961-06,3.575,6.928571428571429,2.4285714285714284,0.8571428571428571,0.0
1961-07,4.6838461538461535,6.153846153846154,3.3076923076923075,1.6153846153846154,0.0
1961-08,1.0941666666666667,2.9166666666666665,0.5,0.08333333333333333,0.0
1961-09,5.9314285714285715,8.142857142857142,4.571428571428571,2.142857142857143,0.0
1961-10,4.711428571428571,9.5,3.642857142857143,0.42857142857142855,0.0
1961-11,5.848571428571428,9.571428571428571,3.5,2.0714285714285716,0.0
1961-12,4.720714285714286,7.785714285714286,4.0,1.8571428571428572,0.0
1962-01,5.467692307692308,11.307692307692308,3.076923076923077,1.0,0.0
1962-02,2.2507692307692304,5.0,1.0769230769230769,0.46153846153846156,0.0
1962-03,5.191538461538461,8.153846153846153,4.153846153846154,2.0,0.0
1962-04,3.9192307692307695,7.615384615384615,4.0,0.46153846153846156,0.0
1962-05,3.374615384615385,7.461538461538462,2.3846153846153846,0.6153846153846154,0.0
1962-06,1.6207692307692307,2.6923076923076925,1.6923076923076923,0.3076923076923077,0.0
1962-07,5.195384615384616,8.923076923076923,4.153846153846154,1.0769230769230769,0.0
1962-08,3.2315384615384612,6.076923076923077,2.3076923076923075,0.6923076923076923,0.0
1962-09,4.218461538461539,6.076923076923077,2.6153846153846154,1.1538461538461537,0.0
1962-10,3.1491666666666664,4.583333333333333,2.0,1.5,0.0
1962-11,8.108333333333333,14.916666666666666,6.25,1.8333333333333333,0.0
1962-12,4.148333333333333,9.333333333333334,3.5833333333333335,0.08333333333333333,0.0
1963-01,1.3175000000000001,3.3333333333333335,1.0833333333333333,0.08333333333333333,0.0
1963-02,1.6718181818181819,5.181818181818182,0.9090909090909091,0.0,0.0
1963-03,5.716923076923077,11.76923076923077,4.615384615384615,1.1538461538461537,0.0
1963-04,5.0841666666666665,10.0,3.25,1.1666666666666667,0.0
1963-05,5.216923076923076,7.769230769230769,3.230769230769231,1.9230769230769231,0.0
1963-06,9.76,12.833333333333334,6.0,2.6666666666666665,0.0
1963-07,2.1675,3.0833333333333335,1.4166666666666667,0.8333333333333334,0.0
1963-08,11.774615384615384,16.384615384615383,8.384615384615385,3.230769230769231,0.0
1963-09,3.14,8.833333333333334,2.0833333333333335,0.16666666666666666,0.0
1963-10,1.8525,5.583333333333333,0.8333333333333334,0.0,0.0
1963-11,8.550833333333333,13.916666666666666,6.416666666666667,2.3333333333333335,0.0
1963-12,0.38666666666666666,1.9166666666666667,0.0,0.0,0.0
1964-01,1.6408333333333334,3.1666666666666665,1.4166666666666667,0.16666666666666666,0.0
1964-02,4.216666666666667,7.916666666666667,4.5,0.5,0.0
1964-03,4.336666666666667,10.666666666666666,2.9166666666666665,0.4166666666666667,0.0
1964-04,5.295833333333333,10.583333333333334,3.9166666666666665,1.0,0.0
1964-05,4.398333333333333,6.583333333333333,2.75,1.75,0.0
1964-06,4.314166666666667,7.416666666666667,3.1666666666666665,1.5,0.0
1964-07,2.5108333333333333,4.666666666666667,2.0,0.5,0.0
1964-08,2.4516666666666667,3.3333333333333335,1.5,0.8333333333333334,0.0
1964-09,4.386666666666667,5.333333333333333,2.5,1.9166666666666667,0.0
1964-10,4.8308333333333335,8.75,3.0,1.25,0.0
1964-11,4.3741666666666665,8.166666666666666,3.5,1.1666666666666667,0.0
1964-12,4.011666666666667,10.166666666666666,2.5833333333333335,0.5,0.0
1965-01,8.504166666666666,13.833333333333334,5.333333333333333,2.4166666666666665,0.0
1965-02,0.6325,2.25,0.0,0.0,0.0
1965-03,6.6875,14.75,4.416666666666667,1.0833333333333333,0.0
1965-04,5.164545454545455,13.636363636363637,2.4545454545454546,0.6363636363636364,0.0
1965-05,6.923636363636363,10.363636363636363,4.7272727272727275,1.7272727272727273,0.0
1965-06,3.730909090909091,6.090909090909091,1.5454545454545454,1.0,0.0
1965-07,9.061666666666666,9.916666666666666,5.5,2.9166666666666665,0.0
1965-08,9.866363636363637,10.727272727272727,4.181818181818182,2.727272727272727,0.0
1965-09,11.760909090909092,11.636363636363637,7.2727272727272725,5.181818181818182,0.0
1965-10,1.4533333333333334,3.25,1.0,0.08333333333333333,0.0
1965-11,10.289090909090909,15.0,6.2727272727272725,2.3636363636363638,0.0
1965-12,9.292727272727273,19.0,8.818181818181818,1.1818181818181819,0.0
1966-01,6.767272727272727,11.818181818181818,4.363636363636363,2.8181818181818183,0.0
1966-02,5.704545454545454,13.181818181818182,2.3636363636363638,1.0909090909090908,0.0
1966-03,1.9281818181818182,4.636363636363637,1.2727272727272727,0.0,0.0
1966-04,9.51,12.181818181818182,7.545454545454546,2.909090909090909,0.0
1966-05,3.2618181818181813,8.0,2.272727272727273,0.2727272727272727,0.0
1966-06,3.8327272727272725,6.545454545454546,3.8181818181818183,0.6363636363636364,0.0
1966-07,8.659090909090908,12.181818181818182,4.636363636363637,3.1818181818181817,0.0
1966-08,5.824545454545454,7.7272727272727275,3.090909090909091,2.090909090909091,0.0
1966-09,2.6145454545454543,5.454545454545454,2.090909090909091,0.36363636363636365,0.0
1966-10,12.419090909090908,10.545454545454545,7.909090909090909,3.5454545454545454,0.0
1966-11,7.074545454545455,12.545454545454545,4.909090909090909,1.9090909090909092,0.0
1966-12,8.916363636363636,14.909090909090908,7.454545454545454,2.272727272727273,0.0
1967-01,2.7925,7.0,1.9166666666666667,0.16666666666666666,0.0
1967-02,3.73,7.454545454545454,2.272727272727273,0.7272727272727273,0.0
1967-03,2.67,8.0,1.3636363636363635,0.0,0.0
1967-04,3.347272727272727,10.363636363636363,1.2727272727272727,0.09090909090909091,0.0
1967-05,8.015454545454546,13.818181818181818,5.7272727272727275,2.1818181818181817,0.0
1967-06,1.2036363636363636,2.909090909090909,0.8181818181818182,0.18181818181818182,0.0
1967-07,2.540909090909091,3.3636363636363638,1.7272727272727273,0.7272727272727273,0.0
1967-08,5.010909090909091,8.0,4.0,1.1818181818181819,0.0
1967-09,7.270909090909091,9.0,5.181818181818182,3.0,0.0
1967-10,11.18909090909091,13.636363636363637,8.454545454545455,4.0,0.0
1967-11,5.725454545454546,8.818181818181818,2.909090909090909,2.0,0.0
1967-12,5.97,13.363636363636363,4.0,1.0909090909090908,0.0
1968-01,6.961818181818182,13.909090909090908,5.181818181818182,1.7272727272727273,0.0
1968-02,6.073636363636364,11.090909090909092,6.7272727272727275,0.2727272727272727,0.0
1968-03,3.877272727272727,9.636363636363637,3.0,0.36363636363636365,0.0
1968-04,4.4354545454545455,8.545454545454545,2.727272727272727,0.9090909090909091,0.0
1968-05,3.6136363636363638,9.272727272727273,2.272727272727273,0.7272727272727273,0.0
1968-06,4.483,8.9,3.7,0.4,0.0
1968-07,3.6627272727272726,8.454545454545455,2.3636363636363638,1.0909090909090908,0.0
1968-08,9.69818181818182,10.272727272727273,4.636363636363637,2.4545454545454546,0.0
1968-09,9.18909090909091,14.0,6.636363636363637,2.4545454545454546,0.0
1968-10,4.161818181818182,10.272727272727273,2.4545454545454546,0.6363636363636364,0.0
1968-11,2.87,7.545454545454546,1.4545454545454546,0.2727272727272727,0.0
1968-12,5.097272727272728,10.818181818181818,3.8181818181818183,1.0909090909090908,0.0
1969-01,3.2372727272727273,8.636363636363637,1.3636363636363635,0.7272727272727273,0.0
1969-02,2.79,7.909090909090909,1.0,0.45454545454545453,0.0
1969-03,4.931818181818182,9.181818181818182,2.909090909090909,1.7272727272727273,0.0
1969-04,4.84,8.545454545454545,4.454545454545454,0.6363636363636364,0.0
1969-05,7.504545454545454,13.636363636363637,5.545454545454546,1.9090909090909092,0.0
1969-06,7.086363636363637,8.818181818181818,3.1818181818181817,1.6363636363636365,0.0
1969-07,3.088181818181818,7.181818181818182,2.090909090909091,0.18181818181818182,0.0
1969-08,7.879090909090909,9.272727272727273,5.454545454545454,2.0,0.0
1969-09,3.6572727272727277,2.727272727272727,2.0,1.9090909090909092,0.0
1969-10,0.6936363636363636,2.3636363636363638,0.0,0.0,0.0
1969-11,7.785454545454545,15.272727272727273,5.363636363636363,2.1818181818181817,0.0
1969-12,6.3090909090909095,10.909090909090908,6.181818181818182,1.0,0.0
1970-01,5.54,10.909090909090908,3.272727272727273,1.0,0.0
1970-02,11.231818181818182,19.636363636363637,8.545454545454545,3.272727272727273,0.0
1970-03,6.21,13.636363636363637,3.5454545454545454,1.6363636363636365,0.0
